"q1_adopt","q2_technique","q2_timeframe","question2_camera_choice","question2_camera_year","question2_gps_choice","question2_gps_year","question2_newinvest_choice","question2_newinvest_year","question2_autonom_choice","question2_autonom_year","q2_comment_choice","q2_not_available","q2_machine","q2_other_machine","q2_summary","q2_alt_selection","q2_alt_comment","q3_info","q4_len_own","q5_len_other","q5_alt_dist","q5_alt_fields","q6_col1","q6_col2","q6_col3","q7_age","q7_size","q7_farm","q7_speci_select","q7_speci_comment","q7_AES","url_link","county","plz","bundesland","BTR011_HOFNF-01","BTR011_HOFNF-02","JAHR","lwBetr_Anzahl","lwBetrOrganic_Anzahl","FLC048","UAA","ETG009","FLC049","ERW046","LST009","UAA_Organic","BTR011","BTR010_BNZAT-21","BTR010_BNZAT-22","BTR010_BNZAT-23","BTR010_FLC-PACHT-01","FLC017_FLC-PACHT-01","FLC043_FLC-PACHT-01","BTR010_FLC-PACHT-02","FLC017_FLC-PACHT-02","FLC043_FLC-PACHT-02","BTR010_FLC-PACHT-03","FLC017_FLC-PACHT-03","FLC043_FLC-PACHT-03","BTR010_FLC-SELSBT","FLC017_FLC-SELSBT","FLC043_FLC-SELSBT","BTR010_FLC-UNENTG","FLC017_FLC-UNENTG","FLC043_FLC-UNENTG","BTR010_RECHTSF111","BTR010_RECHTSF112","BTR010_RECHTSF11","BTR010_RECHTSF121","BTR010_RECHTSF15","lwBetrUnter5_Anzahl","UAA_unter5","lwBetr5b10_Anzahl","UAA_5b10","BTR010_FLCHB010B020","FLC017_FLCHB010B020","BTR010_FLCHB020B050","FLC017_FLCHB020B050","BTR010_FLCHB050B100","FLC017_FLCHB050B100","BTR010_FLCHC010B020","FLC017_FLCHC010B020","BTR010_FLCHC020UM","FLC017_FLCHC020UM","FLC004_BNZAT-21111","FLC004_BNZAT-2111","FLC004_BNZAT-2112","FLC004_BNZAT-2113","FLC004_BNZAT-2114","FLC004_BNZAT-2115","FLC004_BNZAT-2116-01","FLC004_BNZAT-2117","FLC004_BNZAT-211","FLC004_BNZAT-2122","FLC004_BNZAT-212","FLC004_BNZAT-2131","UAA_Sugarbeet","FLC004_BNZAT-214","FLC004_BNZAT-21511","FLC004_BNZAT-2151","UAA_arable","FLC004_BNZAT-22","FLC004_BNZAT-23","BTR034.y","VIE003.y","BTR038","BTR021.y","VIE004.y","BTR034_TIER-111","TIE003_TIER-111","BTR034_TIER-1","TIE003_TIER-1","BTR034_TIER-22","TIE003_TIER-22","BTR034_TIER-2","TIE003_TIER-2","BTR034_TIER-3","TIE003_TIER-3","BTR034_TIER-8","TIE003_TIER-8","FLC048_BTRARTOEK05","FLC048_BTRARTOEK06","FLC048_BTRARTOEK07","ERW046_ARBKRF-FAM06","LST009_ARBKRF-FAM06","ERW046_ARBKRF-SAISON","LST009_ARBKRF-SAISON","ERW046_ARBKRF-STAEND03","LST009_ARBKRF-STAEND03","Durchschnittliche Betriebsgröße","Rinder je 100 ha landwirtschaftlich genutzter Fläche","Schweine je 100 ha landwirtschaftlich genutzter Fläche","minDist_demo","meanDist_demo","meanDist_Nei","q5_len_other_cat","NrFields","fields_b","meanDist","meanDist_cat","FieldDist","farmsize_b","age_b","dist_b","AES_b","ShareOrgFarms","ShareOrgArea","NUTS3","Area","population","populationdensity","farmDens","areaDens","ShareSB","ShareSmallFarms","ShareSmallArea","ShareArableUAA","ShareArableInTotalArea","meanFarmSize","elev_mean","sand_content","clay_content","median_slope_in_percent","mean_slope_in_percent","slope_in_degrees_mean","sand_content_percent_mean","clay_content_percent_mean","elevation_in_m_mean","mainly_crop","SB_region","advisory","minDist_SBfabric","ShareAdopters","info_b","fields_dist","sq.meanDist","sq.fields_dist","sq.demodist","Peers_cont","Fields_cont","farm_organic","selection_distance","sq.sand_content_percent_mean","sq.clay_content_percent_mean","sq.elevation_in_m_mean","sq.slope_in_degrees_mean","Fabrikstandort_agg","Verband_agg","meanFarmSize2","Mean_ownfield_dist"
"1","Scharhacke","2014","0","False","0","False","1","2015","0","False","0","0","0",NA,"{type: Scharhacke, year: 2014, camera: 0, False, gps: 0, False, newinvest: 1, 2015, autonom: 0, False, comment: 0, not_available: 0, machine: 0, other_machine: }",NA,NA,"1","0",3,NA,NA,"4","1","0","2","5","0","0",NA,"1",NA,47,131,2,NA,NA,2016,1248,71,2650,389.47,NA,NA,NA,NA,2640,1198,1152,168,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1198,39,11,50,114,256,1817,333,4903,389,12501,169,11787,41,5189,10,2636,6950,7056,1433,591,4051,488,65,3404,17088,3268,4160,849,694,437,1418,1453,32009,132,6805,623,20084,48,NA,NA,209,7106,324,20236,65,3799,149,43111,62,1769,NA,NA,2469,NA,NA,NA,NA,NA,NA,NA,NA,32.6,"46.8","94.3",34.9068214720509,386.416879857054,1.89303226771942,"1","1","1",1.89303226771942,"0","0","1","0","0","1",0.0568910256410256,0.0677844249878039,11,761.05,129128,170,1.639839695158,0.511753498456081,0.0216814021056578,0.245192307692308,1017.04110714561,82.1860477058567,42.0589974377505,32.6,437.692616871621,39.4935523568019,19.3978110083532,2.88587617874146,3.13392233848572,0.343107770197093,36.9731156826019,20.5208415985107,359.875,"1",0,3,69.3985186802337,1,"1",1.89303226771942,3.58357116662694,3.58357116662694,1218.48618528163,2,1,"0","0",1367.01128327907,421.104939911169,129510.015625,0.117722941969622,8,8,31.2075320512821,0.693948355114133
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0, 2, 3, 11",NA,"1","0",3,NA,NA,"0","1","1","2","5","0","3",NA,"0",NA,22,12,4,NA,NA,2016,636,15,758,522.27,NA,NA,NA,NA,733,557,510,26,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557,72,7,22,52,90,634,92,1345,111,3740,140,10570,127,17666,54,18219,3668,3710,3487,1986,6296,294,73,177,16022,13716,14537,4460,2265,174,1309,1356,41170,236,10821,448,30838,99,NA,NA,105,8490,243,23425,22,5447,86,101209,50,4059,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,86.6,"41","185",29.7240825974392,340.437304453174,2.73950814334348,"1","1","1",2.73950814334348,"0","0","1","0","0","0",0.0235849056603774,0.0140348861699887,61,1550.83,179386,116,0.41010297711548,0.336768053236009,0.0550157881952878,0.176100628930818,758.433377371858,78.8289582016964,26.547074792208,86.6,65.8458189655172,82.0549666379681,5.4420864386031,1.34731960296631,1.52728307247162,0.804337700208028,67.5577570597331,10.8120231628418,72.6666666666667,"0",0,1,62.9204844298422,0,"1",2.73950814334348,7.50490486744521,7.50490486744521,883.52108625939,2,1,"0","0",4564.05053894191,116.899844873828,5280.44444444445,0.64695913597594,1,2,82.1179245283019,2.23680891938989
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2, 5",NA,"1","0",0,"1","1","0","2","0","3","5","0","1",NA,"1",NA,55,185,2,NA,NA,2016,1363,73,4022,589.16,NA,NA,NA,NA,4014,1255,1124,338,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,102,6,167,NA,161,1194,303,4619,390,12800,199,13537,102,14070,41,NA,19982,21762,850,927,7131,132,17,1062,31881,5380,7048,239,6930,NA,3446,3571,53821,1590,3500,494,18341,51,NA,NA,108,3661,223,16151,62,6773,165,70330,50,4629,NA,NA,2955,NA,NA,NA,NA,NA,NA,NA,NA,46.8,"24.6","101.6",17.6887776849227,297.925388796021,NA,"0","1","1",7.5,"6","1","1","1","0","1",0.053558327219369,0.0681308982279856,30,968.35,162697,168,1.40754892342645,0.608416378375587,0.128760149384069,0.240645634629494,672.325005091995,91.3520945074343,55.5801104972376,46.8,295.596207285017,16.299531543703,26.5430683095952,4.0228705406189,5.20099115371704,5.01179639498393,6.32881051301956,29.3749752044678,267.666666666667,"0",1,3,5.91974842194851,0.777777777777778,"1",7.5,56.25,56.25,312.892855986618,2,1,"0","1",40.0538425097069,862.889168263096,71645.4444444445,25.1181031047739,4,9,43.2252384446075,0.545021675027248
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2, 3, 11",NA,"3","0",0,"0","2","0","0","0","3","3","0","0",NA,"0",NA,24,179,2,NA,NA,2016,1386,66,1353,429.53,NA,NA,NA,NA,1328,1342,1178,12,1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1342,34,10,32,NA,339,2474,382,5743,389,13023,179,12103,60,7730,5,NA,9904,10009,48,331,2113,233,42,6170,18946,3760,4880,1890,4329,334,NA,NA,32673,34,10244,827,27450,68,NA,NA,323,10327,531,31780,43,2937,103,32911,54,2832,NA,NA,1244,NA,NA,NA,NA,NA,NA,NA,NA,33.2,"68.7","69.900000000000006",44.6349079650445,462.859919514348,NA,"0","2","1",2.5,"6","0","0","1","0","0",0.0476190476190476,0.0309175144925849,12,861.17,119479,139,1.60943832228248,0.498774922489172,0.132494720411349,0.267676767676768,922.187041650176,76.0668637813424,37.9402440865334,33.2,406.907411175776,32.9965411758733,19.8498156351543,3.1895318031311,6.41735458374023,0.519893288612366,31.5117454528809,18.0978527069092,326,"1",1,3,10.1958338977893,0.428571428571429,"1",2.5,6.25,6.25,1992.27500904799,4,2,"0","1",992.990101487158,327.53227260098,106276,0.270289031544181,7,8,30.9906204906205,5.0419521536562e-07
"1","Scharhacke","1961","0","False","0","False","0","False","0","False","0","1","0",NA,"{type: Scharhacke, year: 1961, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 0, not_available: 1, machine: 0, other_machine: }",NA,NA,"1","1",15,NA,NA,"1","1","1","2","4","0","0",NA,"1",NA,55,189,2,NA,NA,2016,1363,73,4022,589.16,NA,NA,NA,NA,4014,1255,1124,338,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,102,6,167,NA,161,1194,303,4619,390,12800,199,13537,102,14070,41,NA,19982,21762,850,927,7131,132,17,1062,31881,5380,7048,239,6930,NA,3446,3571,53821,1590,3500,494,18341,51,NA,NA,108,3661,223,16151,62,6773,165,70330,50,4629,NA,NA,2955,NA,NA,NA,NA,NA,NA,NA,NA,46.8,"24.6","101.6",7.13192345859259,297.17076653425,4.12968459508491,"3","3","1",4.12968459508491,"0","0","1","0","0","1",0.053558327219369,0.0681308982279856,30,968.35,162697,168,1.40754892342645,0.608416378375587,0.128760149384069,0.240645634629494,672.325005091995,91.3520945074343,55.5801104972376,46.8,295.596207285017,16.299531543703,26.5430683095952,4.0228705406189,5.20099115371704,2.87013050168753,9.64454135298729,26.5536470413208,289.375,"1",1,3,17.323498730844,0.777777777777778,"1",4.12968459508491,17.0542948548816,17.0542948548816,50.8643322192234,2,3,"0","0",93.0171779094819,705.096171195045,83737.890625,8.2376490967171,4,9,43.2252384446075,3.10349184026588
"1","Scharhacke","1980","0","False","0","False","0","False","0","False","0","1","0",NA,"{type: Scharhacke, year: 1980, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 0, not_available: 1, machine: 0, other_machine: }",NA,NA,"3","1",2,NA,NA,"2","1","1","2","3","0","0",NA,"0",NA,51,207,2,NA,NA,2016,1053,74,4191,461.48,NA,NA,NA,NA,4191,1003,922,233,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003,49,1,110,195,157,1189,248,3654,254,8418,146,10284,111,15292,27,7115,16199,16704,985,1473,5145,108,34,542,24992,4129,5633,120,3386,767,4040,4179,41275,571,4300,481,13682,37,NA,NA,77,3490,205,14749,47,2357,165,32498,26,3143,NA,NA,3897,294,NA,NA,NA,NA,NA,NA,NA,48,"31","56.6",9.00741316815494,291.144671456876,0.856044094475861,"1","1","1",0.856044094475861,"0","0","0","0","0","0",0.0702754036087369,0.090816503423767,29,841.39,115652,137,1.25150049323144,0.548473359559776,0.0820351302241066,0.253561253561254,858.340556470486,89.4404957961342,49.0557292099977,48,289.797277381322,25.1959832243217,24.9388318481209,3.28002023696899,4.58617305755615,2.32998100916545,14.1036507288615,25.8785978953044,247,"1",0,3,31.4060592329283,0.571428571428571,"1",0.856044094475861,0.732811491686997,0.732811491686997,81.1334919818511,4,1,"0","0",198.912963881715,669.701829026851,61009,5.42881150307163,4,9,43.8252611585945,72.7795363389388
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2, 3","Gefahr der Bodenerosion","1","0",3,NA,NA,"0","0","0","2","5","0","0",NA,"0",NA,38,127,2,NA,NA,2016,2334,128,4297,859.71,NA,NA,NA,NA,4297,2183,2174,56,1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2183,148,3,120,NA,323,2372,548,8400,756,25552,470,32110,100,12871,17,NA,25656,26026,401,1406,10235,570,35,12548,51221,12316,15260,298,1132,NA,3852,3859,75960,141,9869,1614,99038,368,NA,NA,469,17082,822,72927,233,28128,604,434479,107,7262,NA,NA,3832,466,NA,NA,NA,NA,NA,NA,NA,38.5,"77.099999999999994","475.7",8.85252686558245,429.844327728669,0.523252834468839,"1","1","1",0.523252834468839,"0","0","1","0","0","0",0.0548414738646101,0.0499819706645264,14,1347.55,161191,120,1.73203220659716,0.637980037846462,0.0149025803054239,0.189802913453299,460.744902350793,88.3553756499285,56.3689659010797,38.5,460.430417793808,24.7815929150763,22.6837172846238,3.13691091537476,3.68548560142517,0.726157665252686,28.5704879760742,21.3270943959554,390.666666666667,"1",0,3,79.6411938321202,0,"1",0.523252834468839,0.273793528779675,0.273793528779675,78.3672319058591,2,1,"0","0",816.272783191002,454.844955373992,152620.444444444,0.527304954805231,7,8,36.8341902313625,1.32629768597317
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11, 9, 1, 6",NA,"0","0",2,NA,NA,"1","0","0","4","2","0","0",NA,"2",NA,31,209,2,NA,NA,2016,956,75,2649,420.98,NA,NA,NA,NA,2649,899,870,97,838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,54,3,56,NA,201,1467,248,3649,198,6383,138,9828,82,11144,33,NA,11706,11827,813,1840,4822,243,50,479,20075,4855,6681,21,828,581,4399,4492,34301,164,7631,585,17801,48,NA,NA,177,6750,288,17895,48,2567,156,36936,63,2964,NA,NA,2424,224,NA,NA,NA,NA,NA,NA,NA,47.3,"38","72",36.4041152399257,301.809650410879,0.513238864772811,"1","1","1",0.513238864772811,"0","0","0","1","0","0",0.0784518828451883,0.0629246044942753,26,956.19,84275,88,0.99980129472176,0.440268147543898,0.0241392379230926,0.268828451882845,940.916433084707,81.4789301154449,35.8725776257857,47.3,332.366287068175,32.1361479397177,24.5190051507058,5.08340263366699,76.1329498291016,2.3643941449013,39.8610668182373,25.0808553695679,221.5,"1",0,3,69.8910528294338,0.666666666666667,"0",0.513238864772811,0.263414132313284,0.263414132313284,1325.25960640179,1,1,"0","0",1588.90464788798,629.049306069182,49062.25,5.59035967244354,4,9,44.0355648535565,0.614633248061975
"1","Scharhacke","1980","0","False","0","False","0","False","0","False","0","1","0",NA,"{type: Scharhacke, year: 1980, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 0, not_available: 1, machine: 0, other_machine: }",NA,NA,"2","0",0,"0","4","4","1","1","3","3","0","0",NA,"1",NA,55,189,2,NA,NA,2016,1363,73,4022,589.16,NA,NA,NA,NA,4014,1255,1124,338,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,102,6,167,NA,161,1194,303,4619,390,12800,199,13537,102,14070,41,NA,19982,21762,850,927,7131,132,17,1062,31881,5380,7048,239,6930,NA,3446,3571,53821,1590,3500,494,18341,51,NA,NA,108,3661,223,16151,62,6773,165,70330,50,4629,NA,NA,2955,NA,NA,NA,NA,NA,NA,NA,NA,46.8,"24.6","101.6",12.5585143037811,297.622865398403,NA,"0","4","1",2.5,"6","0","0","1","0","1",0.053558327219369,0.0681308982279856,30,968.35,162697,168,1.40754892342645,0.608416378375587,0.128760149384069,0.240645634629494,672.325005091995,91.3520945074343,55.5801104972376,46.8,295.596207285017,16.299531543703,26.5430683095952,4.0228705406189,5.20099115371704,0.270492538809776,8.69667339324951,25.5822620391846,299,"1",1,3,11.4672690168278,0.777777777777778,"1",2.5,6.25,6.25,157.716281518274,3,4,"0","1",75.632128108854,654.452131041504,89401,0.0731662135517583,4,9,43.2252384446075,1.6205821921656
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",0,"3","4","2","1","0","0","3","0","3",NA,"1",NA,NA,108,3,NA,NA,2016,493,23,1255,259.21,NA,NA,NA,NA,1172,405,402,89,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,87,1,43,89,47,346,77,1109,147,5144,96,6812,70,9223,13,3197,5815,5897,1011,NA,1924,279,NA,898,10414,2010,2625,620,1476,313,1337,1370,19593,242,6079,286,11115,26,NA,NA,43,2440,134,8730,14,2180,67,26106,35,3297,NA,NA,1130,NA,NA,NA,NA,NA,NA,NA,NA,55.6,"31.4","110.8",21.1410344761258,300.762558992907,NA,"0","4","1",17.5,"6","3","0","0","1","1",0.0466531440162272,0.045214305003665,38,658.64,297701,452,0.748512085509535,0.393553382728046,0.0753330271015158,0.182555780933063,1528.13163072412,75.5873615987038,29.7476618486578,55.6,187.760028653295,34.5165245969806,19.5078045035824,2.24368739128113,4.10451173782349,2.24368739128113,34.5165245969806,19.5078045035824,187.760028653295,"0",0,3,77.8857540262303,0,"1",17.5,306.25,306.25,446.943338720742,2,4,"0","1",1191.39047025396,380.55443654999,35253.8283598862,5.03413310979391,6,3,52.578093306288,NA
"1","Scharhacke","1995","0","False","0","False","0","False","0","False","1","0","0",NA,"{type: Scharhacke, year: 1995, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 1, Mit Ger攼㸴tetr攼㸴ger, not_available: 0, machine: 0, other_machine: }",NA,NA,"3","20",4,NA,NA,"3","2","1","3","5","0","0",NA,"1",NA,51,212,2,NA,NA,2016,1053,74,4191,461.48,NA,NA,NA,NA,4191,1003,922,233,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003,49,1,110,195,157,1189,248,3654,254,8418,146,10284,111,15292,27,7115,16199,16704,985,1473,5145,108,34,542,24992,4129,5633,120,3386,767,4040,4179,41275,571,4300,481,13682,37,NA,NA,77,3490,205,14749,47,2357,165,32498,26,3143,NA,NA,3897,294,NA,NA,NA,NA,NA,NA,NA,48,"31","56.6",11.3356048054572,292.002248164103,3.12997013561495,"1","1","1",3.12997013561495,"0","0","1","1","0","1",0.0702754036087369,0.090816503423767,29,841.39,115652,137,1.25150049323144,0.548473359559776,0.0820351302241066,0.253561253561254,858.340556470486,89.4404957961342,49.0557292099977,48,289.797277381322,25.1959832243217,24.9388318481209,3.28002023696899,4.58617305755615,2.279674017181,11.5893763701121,26.5238420168559,259.416666666667,"1",0,3,29.6408972904259,0.571428571428571,"1",3.12997013561495,9.79671304984148,9.79671304984148,128.495936305505,4,1,"0","0",134.313644648113,703.514195335129,67297.0069444445,5.19691362461015,4,9,43.8252611585945,0.327896005205858
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1, 2, 5","Hacken ist bei Mulchsaat schwierig","1","2",2,NA,NA,"1","1","0","3","3","0","0",NA,"0",NA,48,130,2,NA,NA,2016,1740,116,5328,698.9,NA,NA,NA,NA,5312,1691,1631,27,1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1691,43,6,36,NA,273,2010,486,7424,503,16600,312,21836,108,14372,22,NA,20116,20459,1219,1246,6647,440,8,4927,34945,5438,8310,4062,4407,1045,3808,3859,59014,33,10843,833,39116,79,NA,NA,344,12339,492,36549,67,3968,160,34783,55,4259,NA,NA,4746,NA,NA,NA,NA,NA,NA,NA,NA,42.7,"48.4","40.200000000000003",25.0973758813358,417.210573336139,2.08659079632461,"1","1","1",2.08659079632461,"0","0","0","1","0","0",0.0666666666666667,0.0760051509514952,19,1391.65,194275,140,1.25031437502246,0.502209607300686,0.074677195241807,0.177586206896552,566.757762197739,84.4384032050365,42.4057773146984,42.7,420.744631920405,36.4027165378111,20.3687315021744,4.24258518218994,4.97827339172363,3.55460470914841,27.3509421348572,24.3490624427795,395.25,"1",0,3,78.3426125650264,0.142857142857143,"1",2.08659079632461,4.35386115130658,4.35386115130658,629.878276129056,2,1,"0","0",748.074035664306,592.876841842377,156222.5625,12.6352146383,7,8,40.1666666666667,0.863315600981128
"1","Scharhacke","1960","0","False","0","False","0","False","0","False","0","1","0",NA,"{type: Scharhacke, year: 1960, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 0, not_available: 1, machine: 0, other_machine: }",NA,NA,"2","0",2,NA,NA,"1","4","4","2","2","0","0",NA,"2",NA,52,168,2,NA,NA,2016,1917,84,2024,670.69,NA,NA,NA,NA,2007,1853,1708,14,1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1853,60,4,52,82,373,2683,565,8471,505,16617,323,22334,85,10801,14,6081,17844,18111,514,575,4284,335,27,5018,28865,5252,6982,4821,6528,540,1027,1046,52406,98,14563,1058,38175,111,NA,NA,438,14743,621,37075,114,7284,225,80832,83,9028,NA,NA,1713,NA,NA,NA,NA,NA,NA,NA,NA,38.2,"51.3","96.3",53.4081359358666,446.434068115452,0.207293250148943,"1","1","1",0.207293250148943,"0","0","0","0","0","0",0.0438184663536776,0.0299244062085315,16,1201.61,101745,85,1.595359559258,0.558159469378584,0.124565889401977,0.22170057381325,590.596251621464,78.1374405463031,43.6131523539252,38.2,425.13156799334,34.7035647185801,20.0306916073713,3.33654069900513,5.4822850227356,2.16810569167137,35.9618463516235,20.7161979675293,327.5,"1",1,3,27.7633441934887,0.352941176470588,"1",0.207293250148943,0.0429704915573123,0.0429704915573123,2852.428984144,3,1,"0","0",1293.25439301778,429.160858229865,107256.25,4.70068229025779,7,8,34.9864371413667,2.95780750693422
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2, 3","Unzuverl攼㸴ssigErosionsgefahr","1","0",2,NA,NA,"0","0","0","4","3","0","0",NA,"0",NA,36,164,2,NA,NA,2016,1323,56,1772,451.92,NA,NA,NA,NA,1772,1279,1267,110,984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1279,41,3,42,NA,222,1683,337,5089,456,14954,210,14122,45,5901,11,NA,10078,10173,583,512,5445,258,15,4415,21402,4994,6235,726,950,NA,1785,1821,38921,331,5940,656,23476,64,NA,NA,161,5456,268,18269,93,5961,231,88214,62,6304,NA,NA,1537,235,NA,NA,NA,NA,NA,NA,NA,36.6,"36.299999999999997","168.2",32.6064177410596,398.163287064937,1.10438453540124,"1","1","1",1.10438453540124,"0","0","0","1","0","0",0.0423280423280423,0.0392104797309258,13,1065.13,123390,116,1.24210190305409,0.424286237360698,0.0244084170499216,0.199546485260771,876.4980527527,86.1236502035758,36.5410794926441,36.6,427.044756156115,35.2251573741007,21.1131193259678,3.86001086235046,4.90238809585571,2.27322153250376,30.696236928304,25.4088147481283,394,"1",0,3,109.398536985663,0.333333333333333,"1",1.10438453540124,1.21966520203342,1.21966520203342,1063.17847790449,2,1,"0","0",942.258961558577,645.6078669047,155236,5.16753613583876,7,8,34.1587301587302,0.280904941977786
"1","Scharhacke","1970","0","False","0","False","0","False","0","False","0","1","0",NA,"{type: Scharhacke, year: 1970, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 0, not_available: 1, machine: 0, other_machine: }",NA,NA,"1","0",0,"6","0","4","1","0","4","4","0","0",NA,"0",NA,37,205,2,NA,NA,2016,1358,63,1173,402.2,NA,NA,NA,NA,1172,1234,909,712,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1234,116,8,398,NA,188,1346,230,3363,292,9638,174,12030,60,8048,16,NA,10911,11254,779,1422,4383,86,4,723,18651,5123,6651,103,3301,535,1592,1937,32934,2898,4386,510,20337,65,NA,NA,148,5582,242,16781,60,6008,180,77948,42,2380,NA,NA,902,NA,NA,NA,NA,NA,NA,NA,NA,31.6,"37.4","154.5",22.225523085502,301.988617835419,NA,"0","0","0",50,"6","6","1","1","1","0",0.0463917525773196,0.0291397314768772,27,684.14,91696,134,1.98497383576461,0.58789136726401,0.100230764559422,0.431516936671576,984.85082048732,81.8846345101939,48.1392697401117,31.6,278.71880126873,30.1323578381148,25.372871840847,3.16505742073059,4.15065574645996,3.13487863540649,22.3105955123901,29.0548543930054,294,"1",1,3,24.4037453739133,0.555555555555556,"1",0,2500,0,493.973876424181,2,0,"0","2",497.762672117483,844.184563798744,86436,9.82746405872808,4,9,29.6170839469809,1.75762323941462
"1","Fingerhacke","1950","0","False","0","False","0","False","0","False","0","1","0",NA,"{type: Fingerhacke, year: 1950, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 0, not_available: 1, machine: 0, other_machine: }",NA,NA,"2","2",1,NA,NA,"4","4","3","2","4","0","3",NA,"0",NA,43,152,2,NA,NA,2016,1649,93,3466,686.58,NA,NA,NA,NA,3404,1392,1489,192,1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392,249,8,104,151,219,1627,354,5465,507,16677,309,21468,135,17917,21,5352,13979,14141,576,3531,10431,181,76,406,29342,13903,18148,30,2799,824,1611,1671,53770,351,14535,1146,61277,212,NA,NA,461,19811,664,55366,142,12592,475,184537,105,9050,NA,NA,2738,NA,NA,NA,NA,NA,NA,NA,NA,45.2,"72.7","234.6",25.9098045721486,308.799386972347,0.259875376491625,"1","1","1",0.259875376491625,"0","0","1","0","0","0",0.0563978168587023,0.0495790730868945,23,1267.45,101272,80,1.30103751627283,0.541701842281747,0.0520550492839873,0.195876288659794,576.927670482682,78.3157097497742,42.4237642510553,45.2,357.328877734737,34.7272622855976,23.9404267628641,2.88441228866577,3.96783590316773,2.63388744990031,27.6683508555094,26.7346477508545,329.333333333333,"0",0,3,34.5417794237354,0.727272727272727,"1",0.259875376491625,0.0675352113066637,0.0675352113066637,671.317972966933,3,1,"0","0",765.53763906357,714.741390362269,108460.444444444,6.93736309874235,4,9,41.6361431170406,8.82746332176876
